nonblocking,0.011133,4,200
fence,0.100162,4,200
fence,0.012110,4,200
fence,0.012281,4,200
fence,0.012141,4,200
fence,0.012172,4,200
fence,0.012308,4,200
fence,0.012144,4,200
fence,0.012163,4,200
fence,0.012092,4,200
fence,0.012070,4,200
pscw,0.012201,4,200
pscw,0.011959,4,200
pscw,0.012236,4,200
pscw,0.012034,4,200
pscw,0.012102,4,200
pscw,0.011936,4,200
pscw,0.012030,4,200
pscw,0.011940,4,200
pscw,0.011924,4,200
pscw,0.011938,4,200
nonblocking,0.032093,4,250
nonblocking,0.025894,4,250
nonblocking,0.022670,4,250
nonblocking,0.021863,4,250
nonblocking,0.021370,4,250
nonblocking,0.021614,4,250
nonblocking,0.021733,4,250
nonblocking,0.021351,4,250
nonblocking,0.021362,4,250
nonblocking,0.021214,4,250
fence,0.101532,4,250
fence,0.022620,4,250
fence,0.022646,4,250
fence,0.022669,4,250
fence,0.022583,4,250
fence,0.022599,4,250
fence,0.022446,4,250
fence,0.022729,4,250
fence,0.022644,4,250
fence,0.022581,4,250
pscw,0.022704,4,250
pscw,0.022473,4,250
pscw,0.022545,4,250
pscw,0.022662,4,250
pscw,0.022813,4,250
pscw,0.022404,4,250
pscw,0.022525,4,250
pscw,0.022242,4,250
pscw,0.022557,4,250
pscw,0.022906,4,250
nonblocking,0.039674,4,300
nonblocking,0.037826,4,300
nonblocking,0.037242,4,300
nonblocking,0.037545,4,300
nonblocking,0.037260,4,300
nonblocking,0.037374,4,300
nonblocking,0.037618,4,300
nonblocking,0.037371,4,300
nonblocking,0.037264,4,300
nonblocking,0.037636,4,300
fence,0.121870,4,300
fence,0.038126,4,300
fence,0.038136,4,300
fence,0.038113,4,300
fence,0.038396,4,300
fence,0.037843,4,300
fence,0.038198,4,300
fence,0.038339,4,300
fence,0.038208,4,300
fence,0.038158,4,300
pscw,0.038015,4,300
pscw,0.037871,4,300
pscw,0.039299,4,300
pscw,0.039219,4,300
pscw,0.037840,4,300
pscw,0.038527,4,300
pscw,0.038200,4,300
pscw,0.038244,4,300
pscw,0.037996,4,300
pscw,0.037875,4,300
nonblocking,0.069115,4,350
nonblocking,0.061070,4,350
nonblocking,0.058906,4,350
nonblocking,0.058500,4,350
nonblocking,0.059010,4,350
nonblocking,0.058695,4,350
nonblocking,0.059051,4,350
nonblocking,0.058322,4,350
nonblocking,0.058503,4,350
nonblocking,0.058687,4,350
fence,0.140938,4,350
fence,0.059722,4,350
fence,0.059455,4,350
fence,0.059560,4,350
fence,0.060336,4,350
fence,0.059768,4,350
fence,0.059748,4,350
fence,0.059407,4,350
fence,0.059624,4,350
fence,0.059775,4,350
pscw,0.059468,4,350
pscw,0.059115,4,350
pscw,0.061519,4,350
pscw,0.058902,4,350
pscw,0.059521,4,350
pscw,0.059205,4,350
pscw,0.059027,4,350
pscw,0.058876,4,350
pscw,0.059112,4,350
pscw,0.058958,4,350
nonblocking,0.093181,4,400
nonblocking,0.088978,4,400
nonblocking,0.088577,4,400
nonblocking,0.088641,4,400
nonblocking,0.088690,4,400
nonblocking,0.087578,4,400
nonblocking,0.088618,4,400
nonblocking,0.088184,4,400
nonblocking,0.087556,4,400
nonblocking,0.088592,4,400
fence,0.166262,4,400
fence,0.088254,4,400
fence,0.087528,4,400
fence,0.087639,4,400
fence,0.087851,4,400
fence,0.087588,4,400
fence,0.087893,4,400
fence,0.087681,4,400
fence,0.087953,4,400
fence,0.088307,4,400
pscw,0.087929,4,400
pscw,0.088044,4,400
pscw,0.088273,4,400
pscw,0.088399,4,400
pscw,0.088698,4,400
pscw,0.088375,4,400
pscw,0.088315,4,400
pscw,0.088090,4,400
pscw,0.088048,4,400
pscw,0.088040,4,400
nonblocking,0.035210,9,50
nonblocking,0.000113,9,50
nonblocking,0.000216,9,50
nonblocking,0.000114,9,50
nonblocking,0.000115,9,50
nonblocking,0.000530,9,50
nonblocking,0.000128,9,50
nonblocking,0.000137,9,50
nonblocking,0.000111,9,50
nonblocking,0.000117,9,50
fence,0.153763,9,50
fence,0.015403,9,50
fence,0.004265,9,50
fence,0.003696,9,50
fence,0.011004,9,50
fence,0.001819,9,50
fence,0.001650,9,50
fence,0.001637,9,50
fence,0.002804,9,50
fence,0.006147,9,50
pscw,0.029019,9,50
pscw,0.012871,9,50
pscw,0.001595,9,50
pscw,0.007325,9,50
pscw,0.004146,9,50
pscw,0.004880,9,50
pscw,0.005927,9,50
pscw,0.003027,9,50
pscw,0.001700,9,50
pscw,0.001504,9,50
nonblocking,0.028055,9,100
nonblocking,0.001405,9,100
nonblocking,0.001204,9,100
nonblocking,0.001065,9,100
nonblocking,0.001055,9,100
nonblocking,0.001395,9,100
nonblocking,0.001068,9,100
nonblocking,0.001324,9,100
nonblocking,0.001062,9,100
nonblocking,0.001056,9,100
fence,0.158913,9,100
fence,0.012962,9,100
fence,0.006980,9,100
fence,0.003560,9,100
fence,0.008596,9,100
fence,0.003343,9,100
fence,0.004656,9,100
fence,0.003391,9,100
fence,0.004490,9,100
fence,0.003298,9,100
pscw,0.029509,9,100
pscw,0.003330,9,100
pscw,0.003503,9,100
pscw,0.005935,9,100
pscw,0.003515,9,100
pscw,0.009457,9,100
pscw,0.003544,9,100
pscw,0.003474,9,100
pscw,0.004983,9,100
pscw,0.003475,9,100
nonblocking,0.028764,9,150
nonblocking,0.003586,9,150
nonblocking,0.003353,9,150
nonblocking,0.003352,9,150
nonblocking,0.003361,9,150
nonblocking,0.003631,9,150
nonblocking,0.003532,9,150
nonblocking,0.003584,9,150
nonblocking,0.003162,9,150
nonblocking,0.003180,9,150
fence,0.121634,9,150
fence,0.007949,9,150
fence,0.007399,9,150
fence,0.007598,9,150
fence,0.007361,9,150
fence,0.007340,9,150
fence,0.007360,9,150
fence,0.007341,9,150
fence,0.007522,9,150
fence,0.007377,9,150
pscw,0.030488,9,150
pscw,0.007451,9,150
pscw,0.007404,9,150
pscw,0.007369,9,150
pscw,0.007400,9,150
pscw,0.007374,9,150
pscw,0.007419,9,150
pscw,0.007386,9,150
pscw,0.007527,9,150
pscw,0.007419,9,150
nonblocking,0.052108,9,200
nonblocking,0.007238,9,200
nonblocking,0.007044,9,200
nonblocking,0.006777,9,200
nonblocking,0.006533,9,200
nonblocking,0.007114,9,200
nonblocking,0.006293,9,200
nonblocking,0.006139,9,200
nonblocking,0.006125,9,200
nonblocking,0.006031,9,200
fence,0.129721,9,200
fence,0.006736,9,200
fence,0.006431,9,200
fence,0.006631,9,200
fence,0.006444,9,200
fence,0.006406,9,200
fence,0.006417,9,200
fence,0.006415,9,200
fence,0.006411,9,200
fence,0.006394,9,200
pscw,0.030142,9,200
pscw,0.006707,9,200
pscw,0.006717,9,200
pscw,0.006698,9,200
pscw,0.006688,9,200
pscw,0.006675,9,200
pscw,0.006722,9,200
pscw,0.006676,9,200
pscw,0.006853,9,200
pscw,0.006697,9,200
nonblocking,0.060063,9,250
nonblocking,0.015485,9,250
nonblocking,0.014441,9,250
nonblocking,0.013635,9,250
nonblocking,0.013203,9,250
nonblocking,0.013339,9,250
nonblocking,0.012552,9,250
nonblocking,0.011964,9,250
nonblocking,0.011435,9,250
nonblocking,0.010562,9,250
fence,0.131688,9,250
fence,0.011797,9,250
fence,0.011502,9,250
fence,0.011715,9,250
fence,0.011466,9,250
fence,0.011472,9,250
fence,0.011460,9,250
fence,0.011482,9,250
fence,0.011463,9,250
fence,0.011461,9,250
pscw,0.037480,9,250
pscw,0.011746,9,250
pscw,0.011754,9,250
pscw,0.011713,9,250
pscw,0.011896,9,250
pscw,0.011700,9,250
pscw,0.011780,9,250
pscw,0.011808,9,250
pscw,0.011917,9,250
pscw,0.011736,9,250
nonblocking,0.071676,9,300
nonblocking,0.024906,9,300
nonblocking,0.022849,9,300
nonblocking,0.021428,9,300
nonblocking,0.020231,9,300
nonblocking,0.019851,9,300
nonblocking,0.018117,9,300
nonblocking,0.017075,9,300
nonblocking,0.017051,9,300
nonblocking,0.017064,9,300
fence,0.159318,9,300
fence,0.019220,9,300
fence,0.018934,9,300
fence,0.019168,9,300
fence,0.018937,9,300
fence,0.018923,9,300
fence,0.018912,9,300
fence,0.018923,9,300
fence,0.018929,9,300
fence,0.018903,9,300
pscw,0.042909,9,300
pscw,0.019105,9,300
pscw,0.019109,9,300
pscw,0.019108,9,300
pscw,0.019092,9,300
pscw,0.019088,9,300
pscw,0.019056,9,300
pscw,0.019098,9,300
pscw,0.019251,9,300
pscw,0.019117,9,300
nonblocking,0.079190,9,350
nonblocking,0.033339,9,350
nonblocking,0.029166,9,350
nonblocking,0.026581,9,350
nonblocking,0.026560,9,350
nonblocking,0.026955,9,350
nonblocking,0.026571,9,350
nonblocking,0.027360,9,350
nonblocking,0.026565,9,350
nonblocking,0.026567,9,350
fence,0.178764,9,350
fence,0.028933,9,350
fence,0.028681,9,350
fence,0.028800,9,350
fence,0.028595,9,350
fence,0.028626,9,350
fence,0.028721,9,350
fence,0.028580,9,350
fence,0.028579,9,350
fence,0.028595,9,350
pscw,0.048577,9,350
pscw,0.028884,9,350
pscw,0.028789,9,350
pscw,0.028783,9,350
pscw,0.028784,9,350
pscw,0.030272,9,350
pscw,0.029462,9,350
pscw,0.028790,9,350
pscw,0.029034,9,350
pscw,0.028773,9,350
nonblocking,0.092628,9,400
nonblocking,0.054022,9,400
nonblocking,0.046509,9,400
nonblocking,0.040663,9,400
nonblocking,0.039897,9,400
nonblocking,0.040892,9,400
nonblocking,0.039897,9,400
nonblocking,0.039897,9,400
nonblocking,0.039879,9,400
nonblocking,0.039902,9,400
fence,0.192346,9,400
fence,0.042812,9,400
fence,0.042334,9,400
fence,0.042528,9,400
fence,0.042301,9,400
fence,0.042302,9,400
fence,0.043167,9,400
fence,0.043543,9,400
fence,0.042679,9,400
fence,0.042366,9,400
pscw,0.062305,9,400
pscw,0.042573,9,400
pscw,0.042496,9,400
pscw,0.042510,9,400
pscw,0.042540,9,400
pscw,0.042607,9,400
pscw,0.042516,9,400
pscw,0.042488,9,400
pscw,0.042735,9,400
pscw,0.042495,9,400
nonblocking,0.032207,16,50
nonblocking,0.000099,16,50
nonblocking,0.000098,16,50
nonblocking,0.000100,16,50
nonblocking,0.000268,16,50
nonblocking,0.012540,16,50
nonblocking,0.030096,16,50
nonblocking,0.000075,16,50
nonblocking,0.000074,16,50
nonblocking,0.000070,16,50
fence,0.205246,16,50
fence,0.027962,16,50
fence,0.007823,16,50
fence,0.015261,16,50
fence,0.010725,16,50
fence,0.001987,16,50
fence,0.013985,16,50
fence,0.006333,16,50
fence,0.008816,16,50
fence,0.007831,16,50
pscw,0.039733,16,50
pscw,0.007542,16,50
pscw,0.004110,16,50
pscw,0.006858,16,50
pscw,0.002139,16,50
pscw,0.007899,16,50
pscw,0.006003,16,50
pscw,0.003919,16,50
pscw,0.006028,16,50
pscw,0.008073,16,50
nonblocking,0.035033,16,100
nonblocking,0.000501,16,100
nonblocking,0.000532,16,100
nonblocking,0.000529,16,100
nonblocking,0.000658,16,100
nonblocking,0.000995,16,100
nonblocking,0.032834,16,100
nonblocking,0.002253,16,100
nonblocking,0.000475,16,100
nonblocking,0.000467,16,100
fence,0.198957,16,100
fence,0.003349,16,100
fence,0.003454,16,100
fence,0.007922,16,100
fence,0.003420,16,100
fence,0.007195,16,100
fence,0.003249,16,100
fence,0.003124,16,100
fence,0.003087,16,100
fence,0.003022,16,100
pscw,0.035459,16,100
pscw,0.003328,16,100
pscw,0.003184,16,100
pscw,0.003231,16,100
pscw,0.003241,16,100
pscw,0.003253,16,100
pscw,0.003009,16,100
pscw,0.003016,16,100
pscw,0.003007,16,100
pscw,0.003015,16,100
nonblocking,0.042740,16,150
nonblocking,0.001567,16,150
nonblocking,0.001579,16,150
nonblocking,0.001590,16,150
nonblocking,0.001699,16,150
nonblocking,0.001747,16,150
nonblocking,0.001558,16,150
nonblocking,0.001545,16,150
nonblocking,0.001564,16,150
nonblocking,0.001541,16,150
fence,0.177419,16,150
fence,0.006763,16,150
fence,0.005314,16,150
fence,0.005396,16,150
fence,0.013341,16,150
fence,0.016001,16,150
fence,0.005445,16,150
fence,0.013216,16,150
fence,0.005220,16,150
fence,0.013999,16,150
pscw,0.046454,16,150
pscw,0.011646,16,150
pscw,0.005461,16,150
pscw,0.005673,16,150
pscw,0.005394,16,150
pscw,0.005318,16,150
pscw,0.005337,16,150
pscw,0.005170,16,150
pscw,0.005351,16,150
pscw,0.005252,16,150
nonblocking,0.036841,16,200
nonblocking,0.003496,16,200
nonblocking,0.003534,16,200
nonblocking,0.003481,16,200
nonblocking,0.003462,16,200
nonblocking,0.003490,16,200
nonblocking,0.003322,16,200
nonblocking,0.003319,16,200
nonblocking,0.003311,16,200
nonblocking,0.003281,16,200
fence,0.171670,16,200
fence,0.008697,16,200
fence,0.008541,16,200
fence,0.008489,16,200
fence,0.008533,16,200
fence,0.008514,16,200
fence,0.008520,16,200
fence,0.008471,16,200
fence,0.008599,16,200
fence,0.008502,16,200
pscw,0.035198,16,200
pscw,0.008730,16,200
pscw,0.008697,16,200
pscw,0.009449,16,200
pscw,0.008611,16,200
pscw,0.008627,16,200
pscw,0.008655,16,200
pscw,0.008604,16,200
pscw,0.008646,16,200
pscw,0.008664,16,200
nonblocking,0.043482,16,250
nonblocking,0.006450,16,250
nonblocking,0.006350,16,250
nonblocking,0.006345,16,250
nonblocking,0.006341,16,250
nonblocking,0.006128,16,250
nonblocking,0.006001,16,250
nonblocking,0.005807,16,250
nonblocking,0.005574,16,250
nonblocking,0.005511,16,250
fence,0.181699,16,250
fence,0.007562,16,250
fence,0.007478,16,250
fence,0.007495,16,250
fence,0.007477,16,250
fence,0.012466,16,250
fence,0.007483,16,250
fence,0.007449,16,250
fence,0.007505,16,250
fence,0.007955,16,250
pscw,0.037217,16,250
pscw,0.007916,16,250
pscw,0.007848,16,250
pscw,0.007830,16,250
pscw,0.007796,16,250
pscw,0.007863,16,250
pscw,0.008666,16,250
pscw,0.007813,16,250
pscw,0.007916,16,250
pscw,0.007757,16,250
nonblocking,0.053591,16,300
nonblocking,0.011277,16,300
nonblocking,0.010923,16,300
nonblocking,0.010732,16,300
nonblocking,0.010249,16,300
nonblocking,0.010042,16,300
nonblocking,0.009778,16,300
nonblocking,0.009998,16,300
nonblocking,0.009766,16,300
nonblocking,0.009800,16,300
fence,0.187529,16,300
fence,0.011949,16,300
fence,0.011877,16,300
fence,0.011852,16,300
fence,0.011847,16,300
fence,0.011855,16,300
fence,0.011846,16,300
fence,0.011825,16,300
fence,0.011813,16,300
fence,0.011804,16,300
pscw,0.058576,16,300
pscw,0.012379,16,300
pscw,0.012377,16,300
pscw,0.012352,16,300
pscw,0.012359,16,300
pscw,0.012324,16,300
pscw,0.012319,16,300
pscw,0.012372,16,300
pscw,0.012425,16,300
pscw,0.012245,16,300
nonblocking,0.070048,16,350
nonblocking,0.017352,16,350
nonblocking,0.015320,16,350
nonblocking,0.016246,16,350
nonblocking,0.015397,16,350
nonblocking,0.015323,16,350
nonblocking,0.015148,16,350
nonblocking,0.015361,16,350
nonblocking,0.015164,16,350
nonblocking,0.015143,16,350
fence,0.197688,16,350
fence,0.017398,16,350
fence,0.017368,16,350
fence,0.017319,16,350
fence,0.017340,16,350
fence,0.017348,16,350
fence,0.017342,16,350
fence,0.017303,16,350
fence,0.017541,16,350
fence,0.017345,16,350
pscw,0.048572,16,350
pscw,0.017908,16,350
pscw,0.017861,16,350
pscw,0.017929,16,350
pscw,0.017823,16,350
pscw,0.017824,16,350
pscw,0.017939,16,350
pscw,0.017827,16,350
pscw,0.017825,16,350
pscw,0.017872,16,350
nonblocking,0.086642,16,400
nonblocking,0.023175,16,400
nonblocking,0.022896,16,400
nonblocking,0.022924,16,400
nonblocking,0.023156,16,400
nonblocking,0.023115,16,400
nonblocking,0.022825,16,400
nonblocking,0.023044,16,400
nonblocking,0.022875,16,400
nonblocking,0.022907,16,400
fence,0.191181,16,400
fence,0.025341,16,400
fence,0.025365,16,400
fence,0.025358,16,400
fence,0.025307,16,400
fence,0.025250,16,400
fence,0.025272,16,400
fence,0.025318,16,400
fence,0.025321,16,400
fence,0.025286,16,400
pscw,0.064468,16,400
pscw,0.025878,16,400
pscw,0.025985,16,400
pscw,0.025741,16,400
pscw,0.025743,16,400
pscw,0.025745,16,400
pscw,0.025654,16,400
pscw,0.029454,16,400
pscw,0.026191,16,400
pscw,0.025762,16,400
nonblocking,0.088458,49,50
nonblocking,0.000077,49,50
nonblocking,0.000849,49,50
nonblocking,0.000711,49,50
nonblocking,0.000078,49,50
nonblocking,0.000080,49,50
nonblocking,0.000071,49,50
nonblocking,0.000071,49,50
nonblocking,0.000077,49,50
nonblocking,0.000372,49,50
fence,0.500401,49,50
fence,0.015169,49,50
fence,0.008061,49,50
fence,0.012070,49,50
fence,0.006984,49,50
fence,0.006064,49,50
fence,0.002675,49,50
fence,0.007413,49,50
fence,0.002599,49,50
fence,0.002643,49,50
pscw,0.120616,49,50
pscw,0.005190,49,50
pscw,0.006991,49,50
pscw,0.010043,49,50
pscw,0.006928,49,50
pscw,0.004282,49,50
pscw,0.006948,49,50
pscw,0.009683,49,50
pscw,0.013241,49,50
pscw,0.008906,49,50
nonblocking,0.088451,49,100
nonblocking,0.000238,49,100
nonblocking,0.001193,49,100
nonblocking,0.000477,49,100
nonblocking,0.000246,49,100
nonblocking,0.000239,49,100
nonblocking,0.000262,49,100
nonblocking,0.000357,49,100
nonblocking,0.000374,49,100
nonblocking,0.000245,49,100
fence,0.553594,49,100
fence,0.005439,49,100
fence,0.004561,49,100
fence,0.004564,49,100
fence,0.007289,49,100
fence,0.003352,49,100
fence,0.003331,49,100
fence,0.003639,49,100
fence,0.003255,49,100
fence,0.007427,49,100
pscw,0.118944,49,100
pscw,0.009752,49,100
pscw,0.004751,49,100
pscw,0.004927,49,100
pscw,0.004559,49,100
pscw,0.009898,49,100
pscw,0.004820,49,100
pscw,0.004531,49,100
pscw,0.006562,49,100
pscw,0.006091,49,100
nonblocking,0.089614,49,150
nonblocking,0.000677,49,150
nonblocking,0.001626,49,150
nonblocking,0.000756,49,150
nonblocking,0.000666,49,150
nonblocking,0.000648,49,150
nonblocking,0.000636,49,150
nonblocking,0.000637,49,150
nonblocking,0.000743,49,150
nonblocking,0.000670,49,150
fence,0.528423,49,150
fence,0.014996,49,150
fence,0.015613,49,150
fence,0.005964,49,150
fence,0.004695,49,150
fence,0.004766,49,150
fence,0.004688,49,150
fence,0.005124,49,150
fence,0.004641,49,150
fence,0.004625,49,150
pscw,0.140687,49,150
pscw,0.006304,49,150
pscw,0.006085,49,150
pscw,0.006262,49,150
pscw,0.006047,49,150
pscw,0.006140,49,150
pscw,0.011093,49,150
pscw,0.006153,49,150
pscw,0.009170,49,150
pscw,0.006082,49,150
nonblocking,0.086527,49,200
nonblocking,0.001371,49,200
nonblocking,0.002274,49,200
nonblocking,0.001351,49,200
nonblocking,0.001334,49,200
nonblocking,0.001342,49,200
nonblocking,0.001337,49,200
nonblocking,0.001419,49,200
nonblocking,0.001471,49,200
nonblocking,0.001360,49,200
fence,0.525347,49,200
fence,0.008316,49,200
fence,0.007764,49,200
fence,0.008104,49,200
fence,0.006719,49,200
fence,0.007184,49,200
fence,0.007439,49,200
fence,0.024272,49,200
fence,0.007110,49,200
fence,0.007176,49,200
pscw,0.124261,49,200
pscw,0.014454,49,200
pscw,0.010596,49,200
pscw,0.013013,49,200
pscw,0.008257,49,200
pscw,0.008285,49,200
pscw,0.008564,49,200
pscw,0.012912,49,200
pscw,0.009071,49,200
pscw,0.008386,49,200
nonblocking,0.091802,49,250
nonblocking,0.003013,49,250
nonblocking,0.003222,49,250
nonblocking,0.002669,49,250
nonblocking,0.002602,49,250
nonblocking,0.002552,49,250
nonblocking,0.002541,49,250
nonblocking,0.002829,49,250
nonblocking,0.002549,49,250
nonblocking,0.003069,49,250
fence,0.533998,49,250
fence,0.010961,49,250
fence,0.010487,49,250
fence,0.011528,49,250
fence,0.010509,49,250
fence,0.010478,49,250
fence,0.010312,49,250
fence,0.010724,49,250
fence,0.010464,49,250
fence,0.010940,49,250
pscw,0.148235,49,250
pscw,0.012111,49,250
pscw,0.013039,49,250
pscw,0.013075,49,250
pscw,0.012851,49,250
pscw,0.013565,49,250
pscw,0.015627,49,250
pscw,0.019874,49,250
pscw,0.016924,49,250
pscw,0.013286,49,250
nonblocking,0.094358,49,300
nonblocking,0.004412,49,300
nonblocking,0.005128,49,300
nonblocking,0.004290,49,300
nonblocking,0.004184,49,300
nonblocking,0.004119,49,300
nonblocking,0.004133,49,300
nonblocking,0.004044,49,300
nonblocking,0.004125,49,300
nonblocking,0.003916,49,300
fence,0.491133,49,300
fence,0.013244,49,300
fence,0.014203,49,300
fence,0.015734,49,300
fence,0.014384,49,300
fence,0.014304,49,300
fence,0.014266,49,300
fence,0.014674,49,300
fence,0.014412,49,300
fence,0.014353,49,300
pscw,0.129012,49,300
pscw,0.013793,49,300
pscw,0.013875,49,300
pscw,0.013883,49,300
pscw,0.013751,49,300
pscw,0.013804,49,300
pscw,0.015574,49,300
pscw,0.021716,49,300
pscw,0.014894,49,300
pscw,0.015303,49,300
nonblocking,0.094252,49,350
nonblocking,0.007998,49,350
nonblocking,0.007891,49,350
nonblocking,0.007314,49,350
nonblocking,0.006926,49,350
nonblocking,0.006787,49,350
nonblocking,0.006898,49,350
nonblocking,0.006552,49,350
nonblocking,0.006496,49,350
nonblocking,0.006542,49,350
fence,0.531558,49,350
fence,0.018942,49,350
fence,0.017100,49,350
fence,0.021969,49,350
fence,0.020817,49,350
fence,0.020748,49,350
fence,0.020737,49,350
fence,0.021269,49,350
fence,0.020740,49,350
fence,0.020756,49,350
pscw,0.136273,49,350
pscw,0.027323,49,350
pscw,0.038429,49,350
pscw,0.020179,49,350
pscw,0.021890,49,350
pscw,0.019820,49,350
pscw,0.020276,49,350
pscw,0.019880,49,350
pscw,0.021658,49,350
pscw,0.021067,49,350
nonblocking,0.115445,49,400
nonblocking,0.010294,49,400
nonblocking,0.011148,49,400
nonblocking,0.009681,49,400
nonblocking,0.009361,49,400
nonblocking,0.009055,49,400
nonblocking,0.008904,49,400
nonblocking,0.008663,49,400
nonblocking,0.008581,49,400
nonblocking,0.008375,49,400
fence,0.536039,49,400
fence,0.012871,49,400
fence,0.011418,49,400
fence,0.012224,49,400
fence,0.011078,49,400
fence,0.011077,49,400
fence,0.011176,49,400
fence,0.011435,49,400
fence,0.011305,49,400
fence,0.011998,49,400
pscw,0.147001,49,400
pscw,0.023207,49,400
pscw,0.015897,49,400
pscw,0.013928,49,400
pscw,0.013154,49,400
pscw,0.013876,49,400
pscw,0.012985,49,400
pscw,0.013033,49,400
pscw,0.014818,49,400
pscw,0.012969,49,400
nonblocking,0.057696,64,50
nonblocking,0.000114,64,50
nonblocking,0.000993,64,50
nonblocking,0.000075,64,50
nonblocking,0.000070,64,50
nonblocking,0.000115,64,50
nonblocking,0.000079,64,50
nonblocking,0.000072,64,50
nonblocking,0.000229,64,50
nonblocking,0.000281,64,50
fence,0.391306,64,50
fence,0.014674,64,50
fence,0.016100,64,50
fence,0.003072,64,50
fence,0.007675,64,50
fence,0.010813,64,50
fence,0.002955,64,50
fence,0.009386,64,50
fence,0.003733,64,50
fence,0.007321,64,50
pscw,0.217532,64,50
pscw,0.006004,64,50
pscw,0.006513,64,50
pscw,0.013278,64,50
pscw,0.014390,64,50
pscw,0.005230,64,50
pscw,0.006779,64,50
pscw,0.010730,64,50
pscw,0.009251,64,50
pscw,0.007725,64,50
nonblocking,0.063201,64,100
nonblocking,0.000221,64,100
nonblocking,0.001112,64,100
nonblocking,0.000234,64,100
nonblocking,0.000209,64,100
nonblocking,0.000221,64,100
nonblocking,0.000206,64,100
nonblocking,0.000203,64,100
nonblocking,0.000379,64,100
nonblocking,0.000361,64,100
fence,0.392726,64,100
fence,0.004039,64,100
fence,0.004738,64,100
fence,0.003692,64,100
fence,0.003452,64,100
fence,0.003728,64,100
fence,0.003511,64,100
fence,0.003417,64,100
fence,0.003419,64,100
fence,0.003270,64,100
pscw,0.238177,64,100
pscw,0.005755,64,100
pscw,0.006861,64,100
pscw,0.006426,64,100
pscw,0.005442,64,100
pscw,0.009408,64,100
pscw,0.006041,64,100
pscw,0.012933,64,100
pscw,0.005409,64,100
pscw,0.008282,64,100
nonblocking,0.061383,64,150
nonblocking,0.000538,64,150
nonblocking,0.001480,64,150
nonblocking,0.000518,64,150
nonblocking,0.000553,64,150
nonblocking,0.000511,64,150
nonblocking,0.000520,64,150
nonblocking,0.000525,64,150
nonblocking,0.000925,64,150
nonblocking,0.000524,64,150
fence,0.386103,64,150
fence,0.004693,64,150
fence,0.005124,64,150
fence,0.004321,64,150
fence,0.004419,64,150
fence,0.004227,64,150
fence,0.004292,64,150
fence,0.004232,64,150
fence,0.004212,64,150
fence,0.004288,64,150
pscw,0.222216,64,150
pscw,0.006485,64,150
pscw,0.007553,64,150
pscw,0.007422,64,150
pscw,0.006321,64,150
pscw,0.006142,64,150
pscw,0.010946,64,150
pscw,0.005974,64,150
pscw,0.005981,64,150
pscw,0.005853,64,150
